StudentID,Student Name,Student Gender,Student Age,Student Class,Mother Name,Father Name,Contact Phone Number,Assigned Mentor,Mentor Phone Number
RJ_10992,Reyansh Shah,Male,13,7,Kavya Verma,Kabir Kumar,"=""8943774111""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_10993,Kabir Kumar,Male,6,1,Priya Gupta,Sai Verma,"=""9557000144""",Mr. Vijay Gupta,"=""9876543214"""
RJ_10994,Riya Shah,Female,16,11,Priya Gupta,Arjun Jain,"=""9435626966""",Mr. Amit Singh,"=""9876543212"""
RJ_10995,Diya Kumar,Female,10,5,Riya Patel,Reyansh Khan,"=""6817461882""",Ms. Pooja Verma,"=""9876543213"""
RJ_10996,Kabir Kumar,Male,11,5,Priya Shah,Rohan Singh,"=""7402005072""",Ms. Sunita Sharma,"=""9876543211"""
RJ_10997,Siya Verma,Female,13,7,Siya Gupta,Aryan Gupta,"=""7179059982""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_10998,Ishaan Verma,Male,14,8,Ananya Kumar,Arjun Kumar,"=""9839139014""",Mr. Amit Singh,"=""9876543212"""
RJ_10999,Reyansh Khan,Male,6,1,Siya Reddy,Vihaan Gupta,"=""9124957321""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11000,Siya Sharma,Female,12,7,Riya Jain,Aarav Singh,"=""8800664554""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11001,Aarav Patel,Male,14,8,Aisha Patel,Aarav Khan,"=""9479868498""",Ms. Pooja Verma,"=""9876543213"""
RJ_11002,Aarav Verma,Male,16,10,Priya Kumar,Aditya Shah,"=""8187921467""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11003,Arjun Singh,Male,17,12,Ananya Jain,Aryan Gupta,"=""8218246054""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11004,Aryan Gupta,Male,10,4,Ananya Kumar,Arjun Gupta,"=""8386080252""",Ms. Pooja Verma,"=""9876543213"""
RJ_11005,Isha Patel,Female,12,7,Ananya Patel,Kabir Singh,"=""9551449748""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11006,Kavya Kumar,Female,6,1,Isha Verma,Rohan Reddy,"=""9174393693""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11007,Isha Shah,Female,18,12,Sneha Gupta,Ishaan Patel,"=""8761044613""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11008,Aarav Patel,Male,9,4,Siya Sharma,Arjun Singh,"=""9432716438""",Mr. Amit Singh,"=""9876543212"""
RJ_11009,Rohan Kumar,Male,11,6,Aisha Kumar,Vihaan Jain,"=""9574444164""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11010,Vihaan Shah,Male,8,2,Diya Shah,Ishaan Shah,"=""9248269602""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11011,Ishaan Kumar,Male,7,1,Riya Verma,Ishaan Verma,"=""6735722268""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11012,Aisha Singh,Female,12,6,Siya Kumar,Reyansh Reddy,"=""7618242125""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11013,Kabir Singh,Male,16,10,Ananya Jain,Vihaan Singh,"=""9519673850""",Mr. Amit Singh,"=""9876543212"""
RJ_11014,Rohan Khan,Male,14,8,Isha Kumar,Ishaan Jain,"=""8282986169""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11015,Isha Sharma,Female,6,1,Ananya Jain,Ishaan Reddy,"=""8300551873""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11016,Sai Reddy,Male,7,1,Diya Khan,Arjun Sharma,"=""7749719496""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11017,Vihaan Sharma,Male,16,11,Isha Shah,Aarav Reddy,"=""7748182861""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11018,Arjun Sharma,Male,9,4,Tara Shah,Aryan Reddy,"=""9266607553""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11019,Siya Kumar,Female,11,6,Priya Gupta,Vihaan Kumar,"=""7111595791""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11020,Aditya Kumar,Male,16,10,Riya Singh,Sai Shah,"=""7388703805""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11021,Kabir Singh,Male,15,9,Kavya Shah,Vihaan Shah,"=""8210020566""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11022,Aisha Singh,Female,17,12,Ananya Verma,Aryan Reddy,"=""6531801441""",Mr. Amit Singh,"=""9876543212"""
RJ_11023,Siya Verma,Female,7,2,Aisha Gupta,Aditya Patel,"=""7842309932""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11024,Aisha Patel,Female,15,10,Tara Verma,Arjun Singh,"=""6520632626""",Mr. Amit Singh,"=""9876543212"""
RJ_11025,Ishaan Khan,Male,10,5,Siya Khan,Vihaan Singh,"=""9655301657""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11026,Sai Gupta,Male,14,8,Riya Gupta,Aarav Reddy,"=""7868599771""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11027,Sai Kumar,Male,8,2,Priya Gupta,Kabir Reddy,"=""8279906203""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11028,Reyansh Verma,Male,8,2,Ananya Sharma,Aryan Jain,"=""6660866973""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11029,Arjun Singh,Male,12,6,Tara Patel,Kabir Singh,"=""7118939613""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11030,Isha Reddy,Female,7,2,Siya Patel,Aarav Patel,"=""6794674763""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11031,Ishaan Kumar,Male,14,9,Siya Sharma,Sai Singh,"=""9986412101""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11032,Aryan Reddy,Male,10,5,Siya Khan,Rohan Singh,"=""9483027074""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11033,Priya Singh,Female,17,12,Riya Khan,Sai Jain,"=""6747973324""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11034,Kabir Kumar,Male,13,8,Isha Kumar,Sai Kumar,"=""9400525144""",Ms. Pooja Verma,"=""9876543213"""
RJ_11035,Diya Jain,Female,10,4,Riya Shah,Arjun Verma,"=""7275888285""",Mr. Amit Singh,"=""9876543212"""
RJ_11036,Sneha Reddy,Female,12,6,Diya Kumar,Ishaan Khan,"=""8641936855""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11037,Vihaan Verma,Male,6,1,Riya Sharma,Aryan Reddy,"=""9415511372""",Mr. Amit Singh,"=""9876543212"""
RJ_11038,Diya Reddy,Female,17,11,Tara Jain,Aryan Khan,"=""6123995929""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11039,Ananya Gupta,Female,17,11,Priya Jain,Aryan Patel,"=""7223748510""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11040,Kavya Khan,Female,15,9,Siya Khan,Reyansh Patel,"=""7397091946""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11041,Siya Kumar,Female,9,4,Aisha Khan,Kabir Shah,"=""9953990861""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11042,Vihaan Gupta,Male,13,8,Sneha Verma,Sai Patel,"=""8622302244""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11043,Priya Singh,Female,8,3,Isha Sharma,Rohan Verma,"=""8755169081""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11044,Kavya Singh,Female,11,6,Kavya Khan,Aditya Kumar,"=""7812267874""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11045,Tara Singh,Female,16,11,Riya Shah,Rohan Verma,"=""6992303001""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11046,Riya Kumar,Female,17,11,Siya Patel,Kabir Verma,"=""9257759291""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11047,Priya Jain,Female,13,8,Siya Gupta,Reyansh Shah,"=""9768906348""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11048,Aditya Jain,Male,7,2,Riya Patel,Aarav Patel,"=""7937351377""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11049,Aisha Sharma,Female,15,10,Isha Patel,Reyansh Singh,"=""6678958656""",Ms. Pooja Verma,"=""9876543213"""
RJ_11050,Aisha Khan,Female,6,1,Ananya Shah,Reyansh Verma,"=""7342166159""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11051,Ishaan Jain,Male,15,10,Riya Jain,Rohan Jain,"=""9199708399""",Ms. Pooja Verma,"=""9876543213"""
RJ_11052,Sai Gupta,Male,15,10,Kavya Shah,Rohan Reddy,"=""8233180728""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11053,Arjun Shah,Male,8,2,Siya Khan,Rohan Kumar,"=""6609509084""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11054,Tara Gupta,Female,12,6,Tara Jain,Aryan Sharma,"=""8844278332""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11055,Rohan Kumar,Male,11,5,Ananya Sharma,Aarav Verma,"=""9256670026""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11056,Vihaan Kumar,Male,7,1,Ananya Patel,Aarav Khan,"=""9170748278""",Mr. Amit Singh,"=""9876543212"""
RJ_11057,Kavya Verma,Female,8,2,Kavya Reddy,Aditya Singh,"=""8420032359""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11058,Kavya Reddy,Female,16,10,Sneha Singh,Reyansh Khan,"=""8421398896""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11059,Ishaan Sharma,Male,9,3,Tara Verma,Aditya Reddy,"=""7538486811""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11060,Aarav Verma,Male,15,10,Kavya Gupta,Sai Jain,"=""8994438012""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11061,Tara Shah,Female,14,8,Aisha Gupta,Rohan Reddy,"=""8146908811""",Ms. Pooja Verma,"=""9876543213"""
RJ_11062,Kabir Kumar,Male,16,10,Sneha Kumar,Ishaan Jain,"=""9970831410""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11063,Aditya Sharma,Male,9,3,Isha Patel,Aditya Jain,"=""7574299710""",Mr. Amit Singh,"=""9876543212"""
RJ_11064,Ishaan Reddy,Male,14,8,Aisha Shah,Kabir Jain,"=""9864857172""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11065,Rohan Shah,Male,13,7,Priya Reddy,Rohan Khan,"=""7360343219""",Mr. Amit Singh,"=""9876543212"""
RJ_11066,Sneha Shah,Female,8,2,Kavya Singh,Ishaan Khan,"=""8327080190""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11067,Aarav Kumar,Male,9,3,Sneha Khan,Aditya Gupta,"=""8956330669""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11068,Ishaan Sharma,Male,16,11,Aisha Shah,Vihaan Patel,"=""9889732075""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11069,Kabir Patel,Male,10,4,Tara Singh,Sai Sharma,"=""6671723435""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11070,Aditya Shah,Male,13,8,Riya Verma,Rohan Shah,"=""8894781195""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11071,Kavya Sharma,Female,15,9,Diya Verma,Aryan Singh,"=""6630958327""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11072,Aisha Gupta,Female,17,12,Aisha Sharma,Rohan Khan,"=""7979068338""",Ms. Pooja Verma,"=""9876543213"""
RJ_11073,Reyansh Kumar,Male,17,11,Ananya Shah,Ishaan Shah,"=""9829867988""",Mr. Amit Singh,"=""9876543212"""
RJ_11074,Vihaan Sharma,Male,13,7,Kavya Verma,Kabir Sharma,"=""9159974759""",Mr. Amit Singh,"=""9876543212"""
RJ_11075,Rohan Khan,Male,13,7,Siya Khan,Vihaan Verma,"=""6449203764""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11076,Rohan Sharma,Male,17,11,Priya Verma,Ishaan Patel,"=""8995571631""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11077,Aarav Sharma,Male,17,12,Sneha Khan,Ishaan Shah,"=""8853595145""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11078,Kabir Singh,Male,11,5,Diya Verma,Aditya Khan,"=""8759576191""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11079,Aarav Reddy,Male,8,2,Kavya Khan,Arjun Singh,"=""7206527156""",Ms. Pooja Verma,"=""9876543213"""
RJ_11080,Sneha Gupta,Female,13,7,Isha Khan,Kabir Sharma,"=""6515526587""",Ms. Pooja Verma,"=""9876543213"""
RJ_11081,Sneha Khan,Female,10,4,Ananya Patel,Rohan Sharma,"=""6782695994""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11082,Kavya Khan,Female,14,9,Priya Sharma,Ishaan Shah,"=""6626148229""",Ms. Pooja Verma,"=""9876543213"""
RJ_11083,Diya Reddy,Female,11,6,Tara Gupta,Kabir Khan,"=""6796762561""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11084,Sai Sharma,Male,9,3,Sneha Patel,Aditya Verma,"=""7475822080""",Mr. Amit Singh,"=""9876543212"""
RJ_11085,Priya Verma,Female,12,6,Isha Shah,Reyansh Verma,"=""9450170201""",Mr. Amit Singh,"=""9876543212"""
RJ_11086,Kavya Reddy,Female,7,2,Tara Khan,Arjun Jain,"=""7342964458""",Ms. Pooja Verma,"=""9876543213"""
RJ_11087,Aditya Singh,Male,12,7,Diya Singh,Aditya Jain,"=""6235432259""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11088,Kabir Sharma,Male,11,5,Aisha Khan,Arjun Sharma,"=""7416024627""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11089,Priya Kumar,Female,10,4,Priya Patel,Sai Jain,"=""7429239234""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11090,Siya Kumar,Female,9,4,Diya Shah,Aarav Shah,"=""9589005042""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11091,Vihaan Sharma,Male,14,8,Ananya Singh,Aarav Jain,"=""7893604731""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11092,Arjun Gupta,Male,8,3,Ananya Jain,Arjun Patel,"=""8122063999""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11093,Sneha Jain,Female,18,12,Priya Patel,Aditya Gupta,"=""9476838999""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11094,Ananya Khan,Female,11,5,Priya Reddy,Aditya Khan,"=""9448891362""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11095,Kabir Sharma,Male,8,3,Kavya Khan,Aarav Reddy,"=""8905148752""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11096,Aditya Jain,Male,14,8,Tara Sharma,Aryan Khan,"=""7644181948""",Mr. Amit Singh,"=""9876543212"""
RJ_11097,Aisha Kumar,Female,9,3,Diya Reddy,Vihaan Verma,"=""8595403267""",Mr. Amit Singh,"=""9876543212"""
RJ_11098,Priya Reddy,Female,10,5,Diya Sharma,Rohan Kumar,"=""6333581974""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11099,Aisha Khan,Female,11,6,Isha Singh,Arjun Singh,"=""8224555122""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11100,Vihaan Shah,Male,8,3,Riya Khan,Aryan Sharma,"=""9212530255""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11101,Ananya Patel,Female,9,4,Ananya Jain,Aryan Shah,"=""6698968809""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11102,Arjun Kumar,Male,8,2,Aisha Gupta,Aarav Verma,"=""9283129367""",Mr. Amit Singh,"=""9876543212"""
RJ_11103,Kabir Kumar,Male,10,5,Diya Reddy,Vihaan Kumar,"=""8640343010""",Mr. Amit Singh,"=""9876543212"""
RJ_11104,Isha Singh,Female,7,1,Sneha Patel,Vihaan Kumar,"=""6317069273""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11105,Arjun Verma,Male,12,6,Priya Kumar,Aditya Reddy,"=""9293640930""",Ms. Pooja Verma,"=""9876543213"""
RJ_11106,Kavya Gupta,Female,7,1,Aisha Kumar,Aryan Kumar,"=""7997109193""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11107,Aisha Sharma,Female,16,11,Siya Verma,Ishaan Sharma,"=""6509366470""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11108,Aditya Gupta,Male,11,6,Kavya Shah,Kabir Gupta,"=""9776355814""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11109,Priya Gupta,Female,12,6,Isha Kumar,Kabir Jain,"=""8237305472""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11110,Ananya Patel,Female,13,7,Priya Sharma,Reyansh Sharma,"=""9604692800""",Ms. Pooja Verma,"=""9876543213"""
RJ_11111,Rohan Gupta,Male,12,6,Riya Shah,Reyansh Singh,"=""7963453134""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11112,Kavya Kumar,Female,13,7,Priya Kumar,Aarav Patel,"=""7418682115""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11113,Priya Singh,Female,8,2,Tara Kumar,Sai Verma,"=""9800277874""",Mr. Amit Singh,"=""9876543212"""
RJ_11114,Aarav Singh,Male,17,12,Ananya Patel,Aryan Reddy,"=""8204122257""",Mr. Amit Singh,"=""9876543212"""
RJ_11115,Diya Khan,Female,7,1,Sneha Sharma,Vihaan Patel,"=""6113797495""",Mr. Amit Singh,"=""9876543212"""
RJ_11116,Reyansh Reddy,Male,9,4,Sneha Kumar,Aryan Shah,"=""6337192419""",Mr. Amit Singh,"=""9876543212"""
RJ_11117,Priya Verma,Female,14,9,Aisha Khan,Reyansh Sharma,"=""8145377880""",Ms. Pooja Verma,"=""9876543213"""
RJ_11118,Kavya Jain,Female,11,5,Priya Patel,Aditya Gupta,"=""6867475260""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11119,Rohan Khan,Male,12,7,Priya Gupta,Rohan Jain,"=""8944909129""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11120,Riya Khan,Female,16,11,Ananya Verma,Rohan Verma,"=""7947124174""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11121,Isha Reddy,Female,13,7,Sneha Khan,Vihaan Gupta,"=""7814036057""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11122,Diya Sharma,Female,10,5,Ananya Jain,Aarav Singh,"=""8794933349""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11123,Sai Gupta,Male,6,1,Kavya Sharma,Ishaan Sharma,"=""7129086032""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11124,Aditya Reddy,Male,15,10,Aisha Kumar,Aryan Singh,"=""8791462593""",Mr. Amit Singh,"=""9876543212"""
RJ_11125,Rohan Shah,Male,10,5,Kavya Patel,Aryan Gupta,"=""7158133105""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11126,Vihaan Gupta,Male,9,4,Siya Reddy,Rohan Reddy,"=""6765261259""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11127,Reyansh Shah,Male,8,3,Diya Reddy,Ishaan Patel,"=""6709169155""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11128,Siya Singh,Female,8,2,Riya Reddy,Rohan Gupta,"=""7260077125""",Ms. Pooja Verma,"=""9876543213"""
RJ_11129,Aryan Kumar,Male,17,11,Siya Jain,Kabir Singh,"=""7854927310""",Ms. Pooja Verma,"=""9876543213"""
RJ_11130,Reyansh Reddy,Male,14,9,Sneha Shah,Arjun Kumar,"=""9374420511""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11131,Tara Kumar,Female,16,10,Ananya Gupta,Kabir Khan,"=""9300454427""",Mr. Amit Singh,"=""9876543212"""
RJ_11132,Priya Singh,Female,9,4,Riya Singh,Aditya Reddy,"=""6257261595""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11133,Kavya Sharma,Female,9,3,Aisha Gupta,Kabir Reddy,"=""7473960124""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11134,Isha Kumar,Female,8,2,Riya Singh,Ishaan Jain,"=""9425339418""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11135,Aditya Shah,Male,17,11,Ananya Jain,Rohan Khan,"=""6203614942""",Mr. Amit Singh,"=""9876543212"""
RJ_11136,Aisha Khan,Female,16,10,Siya Patel,Arjun Gupta,"=""8280981216""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11137,Sneha Kumar,Female,13,7,Riya Singh,Aditya Sharma,"=""6359700264""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11138,Arjun Shah,Male,9,4,Priya Verma,Reyansh Sharma,"=""8220437261""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11139,Arjun Patel,Male,16,10,Riya Gupta,Ishaan Reddy,"=""8168782508""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11140,Diya Jain,Female,8,2,Ananya Singh,Kabir Jain,"=""9985391124""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11141,Sai Verma,Male,15,9,Aisha Gupta,Vihaan Singh,"=""6655755615""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11142,Aditya Kumar,Male,10,5,Siya Gupta,Aryan Gupta,"=""8740463139""",Mr. Amit Singh,"=""9876543212"""
RJ_11143,Tara Shah,Female,18,12,Aisha Jain,Aditya Singh,"=""9753057448""",Ms. Pooja Verma,"=""9876543213"""
RJ_11144,Aditya Verma,Male,12,6,Ananya Khan,Rohan Reddy,"=""8351077910""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11145,Rohan Sharma,Male,15,9,Priya Jain,Arjun Kumar,"=""6105259519""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11146,Reyansh Patel,Male,16,11,Riya Sharma,Aarav Sharma,"=""8528087612""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11147,Aryan Jain,Male,7,2,Riya Jain,Aarav Verma,"=""6979653011""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11148,Vihaan Jain,Male,9,3,Kavya Patel,Arjun Shah,"=""8666760255""",Ms. Pooja Verma,"=""9876543213"""
RJ_11149,Diya Kumar,Female,8,2,Tara Singh,Sai Kumar,"=""8776216947""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11150,Aditya Reddy,Male,10,4,Isha Reddy,Aditya Singh,"=""8447033493""",Ms. Pooja Verma,"=""9876543213"""
RJ_11151,Vihaan Shah,Male,18,12,Riya Reddy,Aditya Gupta,"=""9673269440""",Mr. Amit Singh,"=""9876543212"""
RJ_11152,Riya Shah,Female,17,11,Kavya Jain,Aditya Verma,"=""7961346707""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11153,Diya Verma,Female,10,5,Ananya Reddy,Reyansh Khan,"=""7518693295""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11154,Aisha Reddy,Female,6,1,Ananya Jain,Rohan Khan,"=""6367274622""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11155,Sneha Jain,Female,13,8,Isha Patel,Kabir Kumar,"=""8914004021""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11156,Diya Singh,Female,8,2,Priya Kumar,Rohan Shah,"=""8631720672""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11157,Aarav Jain,Male,13,8,Ananya Sharma,Aarav Patel,"=""6682317042""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11158,Ananya Gupta,Female,14,9,Priya Jain,Reyansh Jain,"=""7195505776""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11159,Kavya Sharma,Female,6,1,Kavya Gupta,Aarav Khan,"=""7164876102""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11160,Reyansh Verma,Male,13,8,Priya Kumar,Aditya Gupta,"=""8829956629""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11161,Riya Khan,Female,15,9,Isha Verma,Ishaan Singh,"=""7693735146""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11162,Aisha Kumar,Female,6,1,Priya Sharma,Arjun Verma,"=""8627348291""",Ms. Pooja Verma,"=""9876543213"""
RJ_11163,Aisha Shah,Female,9,4,Diya Reddy,Kabir Kumar,"=""9120928076""",Ms. Pooja Verma,"=""9876543213"""
RJ_11164,Kavya Sharma,Female,15,9,Sneha Shah,Arjun Jain,"=""9134121378""",Mr. Amit Singh,"=""9876543212"""
RJ_11165,Tara Singh,Female,8,3,Isha Reddy,Ishaan Singh,"=""6288805112""",Ms. Pooja Verma,"=""9876543213"""
RJ_11166,Diya Reddy,Female,12,6,Diya Jain,Rohan Gupta,"=""6975104530""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11167,Sai Sharma,Male,8,2,Diya Khan,Vihaan Khan,"=""6430940056""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11168,Aryan Singh,Male,17,12,Aisha Khan,Sai Khan,"=""9888161289""",Mr. Amit Singh,"=""9876543212"""
RJ_11169,Siya Singh,Female,8,3,Ananya Khan,Sai Patel,"=""7118171382""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11170,Reyansh Jain,Male,7,2,Isha Patel,Kabir Verma,"=""9715907346""",Ms. Pooja Verma,"=""9876543213"""
RJ_11171,Aryan Khan,Male,8,3,Isha Sharma,Sai Verma,"=""7784860141""",Mr. Amit Singh,"=""9876543212"""
RJ_11172,Aisha Khan,Female,12,6,Isha Singh,Reyansh Jain,"=""8798251632""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11173,Tara Sharma,Female,7,2,Aisha Patel,Ishaan Gupta,"=""7277379516""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11174,Kavya Singh,Female,11,5,Diya Sharma,Rohan Singh,"=""6951422460""",Ms. Pooja Verma,"=""9876543213"""
RJ_11175,Reyansh Gupta,Male,12,7,Tara Shah,Aryan Kumar,"=""9653506847""",Mr. Amit Singh,"=""9876543212"""
RJ_11176,Riya Patel,Female,13,7,Riya Kumar,Aryan Shah,"=""8871870086""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11177,Arjun Sharma,Male,10,5,Diya Shah,Rohan Jain,"=""9588824662""",Ms. Pooja Verma,"=""9876543213"""
RJ_11178,Rohan Verma,Male,8,3,Isha Singh,Sai Gupta,"=""8865450750""",Ms. Pooja Verma,"=""9876543213"""
RJ_11179,Aarav Khan,Male,9,3,Sneha Singh,Reyansh Khan,"=""9698100078""",Ms. Pooja Verma,"=""9876543213"""
RJ_11180,Rohan Sharma,Male,8,2,Kavya Reddy,Aditya Shah,"=""6730501172""",Mr. Amit Singh,"=""9876543212"""
RJ_11181,Priya Jain,Female,12,6,Ananya Gupta,Aditya Reddy,"=""7170253298""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11182,Rohan Verma,Male,9,4,Ananya Reddy,Rohan Sharma,"=""7223689004""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_11183,Arjun Verma,Male,7,2,Kavya Reddy,Rohan Singh,"=""9779774132""",Ms. Pooja Verma,"=""9876543213"""
RJ_11184,Rohan Shah,Male,9,4,Siya Verma,Vihaan Shah,"=""7786756276""",Ms. Pooja Verma,"=""9876543213"""
RJ_11185,Ananya Reddy,Female,17,12,Tara Shah,Aditya Shah,"=""7985602710""",Ms. Pooja Verma,"=""9876543213"""
RJ_11186,Kabir Patel,Male,8,3,Riya Shah,Arjun Jain,"=""8252724400""",Mr. Vijay Gupta,"=""9876543214"""
RJ_11187,Riya Reddy,Female,16,10,Priya Sharma,Aarav Gupta,"=""6262894145""",Ms. Sunita Sharma,"=""9876543211"""
RJ_11188,Aarav Shah,Male,12,6,Ananya Khan,Reyansh Verma,"=""8276316787""",Mr. Vijay Gupta,"=""9876543214"""
